danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id
0.548,0.483,4,-9.102,1,0.0268,0.515,0.0674,0.0922,0.166,159.952,4Im6GRj17qa7NW76OsJh1s
0.663,0.525,7,-9.674,1,0.0331,0.108,0.0,0.349,0.731,134.748,4vbW5aT9UQGRqEScStQPPy
0.777,0.357,0,-6.942,1,0.0522,0.757,7.28e-06,0.108,0.172,139.883,0Jlcvv8IykzHaSmj49uNW8
0.688,0.435,9,-11.359,1,0.0323,0.449,0.0,0.113,0.435,103.239,3KfbEIOC7YIv90FIfNSZpo
0.517,0.743,9,-4.336,1,0.0363,0.243,3.36e-06,0.107,0.664,76.979,1LM5zQv5pBKPyO7rm7Uz6U
0.443,0.635,11,-5.404,0,0.223,0.455,2.07e-05,0.285,0.672,93.742,7A3ETuOrieyx9KSF0sn0Zf
0.881,0.478,4,-10.386,1,0.0304,0.476,0.00574,0.0737,0.803,97.807,1IdTIzkTK6CcpKKgMUGbg7
0.692,0.684,6,-7.364,1,0.155,0.131,0.0,0.156,0.406,112.912,2fXwCWkh6YG5zU1IyvQrbs
0.215,0.927,9,-7.327,1,0.0452,0.000273,0.00661,0.126,0.49,170.814,6qLEOZvf5gI7kWE63JE7p3
0.913,0.603,8,-4.892,1,0.226,0.0272,0.000503,0.167,0.497,123.061,3GZD6HmiNUhxXYf8Gch723
0.66,0.523,4,-12.068,1,0.0608,0.0238,0.0,0.142,0.794,126.342,2lYMQJyM2LOGEG3rVkdFod
0.374,0.568,1,-3.825,0,0.109,0.219,0.00219,0.513,0.111,84.733,3DK6m7It6Pw857FcQftMds
0.804,0.822,11,-4.299,0,0.0821,0.112,0.0,0.281,0.737,99.072,7oJtjEkcsXLGcuXaZ8o2VJ
0.439,0.422,8,-17.227,1,0.0409,0.0148,4.84e-05,0.0697,0.551,81.833,7G7tgVYORlDuVprcYHuFJh
0.436,0.876,10,-4.902,0,0.0647,3.33e-05,0.000104,0.205,0.512,157.044,2mvffzYUJ9Ld9xhsF5DUjU
0.536,0.738,4,-11.02,1,0.031,0.638,0.446,0.0736,0.707,83.048,0CETmgFGt8Ne8vLnaLcduU
0.543,0.721,1,-6.805,1,0.317,0.17,1.06e-06,0.59,0.499,82.992,6ku4gCfjdxmYpajNONAciN
0.405,0.689,10,-5.75,1,0.0365,0.0843,0.0,0.207,0.397,155.189,3oap5wNMWwX1dT3AVKwLzH
0.731,0.491,5,-13.951,1,0.0344,0.139,2.17e-06,0.0786,0.891,102.211,5sRLBlFHRFk3LerdiGs4Z6
0.414,0.677,1,-5.12,1,0.254,0.0248,0.0,0.0793,0.0853,172.521,5Psnhdkyanjpgc2P8A5TSM
0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,62aP9fBQKYKxi7PDXwcUAS
0.719,0.665,8,-8.589,1,0.0331,0.15,0.00092,0.144,0.763,96.999,0QTCTu0CXv4X1JEE4gNpGv
0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849,3YuaBvuZqcwN3CEAyyoaei
0.528,0.511,3,-8.144,1,0.0324,0.126,0.0,0.101,0.351,100.1,3g0mEQx3NTanacLseoP0Gw
0.643,0.783,10,-6.458,1,0.0856,0.047,0.0,0.083,0.579,154.084,7iDa6hUg2VgEL1o1HjmfBn
0.678,0.794,10,-6.186,0,0.14,0.274,1.68e-06,0.124,0.54,87.374,5FHXxdJeq1iAE9PjDTEgyd
0.763,0.781,6,-3.718,1,0.0357,0.00468,5.27e-06,0.116,0.914,106.015,2CtaTmkRB7csW9XAZbWHDq
0.703,0.714,2,-4.967,1,0.0316,0.0197,1.65e-06,0.0849,0.62,116.723,7pD8e7UxjqflEpMKfbEqKg
0.749,0.491,10,-9.655,1,0.0403,0.02,0.00899,0.159,0.536,119.528,3vkQ5DAB1qQMYO4Mr9zJN6
0.759,0.782,11,-6.975,0,0.0741,0.000589,0.0,0.35,0.507,131.04,5jHilrZDaP1vJMZfdN1He3
0.677,0.671,7,-4.905,1,0.0361,0.004,5.07e-05,0.413,0.527,137.046,30cSNer6TV8x2utjULVeQ5
0.538,0.863,1,-4.483,1,0.0481,0.0139,0.0,0.0874,0.637,77.001,7aEtlGHoiPAfRB084NiDmx
0.745,0.682,1,-4.39,0,0.0287,0.0105,0.0862,0.21,0.938,110.857,6zeDYmP3ARpURvpK29Q09P
0.695,0.818,5,-5.379,0,0.0334,0.00647,4.87e-06,0.0219,0.916,119.965,5hHudNsfZXmdgefWxAX2LG
0.738,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,22mek4IiqubGD9ctzxc69s
0.911,0.637,8,-8.381,1,0.447,0.0409,3.68e-05,0.238,0.66,149.996,75dLEqanQTupF3dtP9exT5
0.841,0.63,1,-5.356,1,0.0443,0.0725,0.0,0.0742,0.876,97.964,0aj2QKJvz6CePykmlTApiD
0.858,0.544,0,-9.289,1,0.0751,0.583,0.00109,0.0707,0.874,108.217,2gE95JskwQ1pCACTpGe1Db
0.669,0.711,8,-6.758,1,0.033,0.00217,0.0,0.466,0.544,110.01,0bGLvHd0ApdT4t0shCfpzG
0.616,0.723,4,-6.451,1,0.0913,0.208,0.0,0.181,0.859,160.525,39IoZIC8eEirT1v70rqSPq
0.772,0.371,5,-5.743,0,0.0348,0.744,0.0,0.167,0.684,96.574,6nLvaCZFR1wEzW3sIKpsnr
0.69,0.521,10,-8.492,0,0.339,0.324,0.0,0.0534,0.494,100.028,68Dni7IE4VyPkTOH9mRWHr
0.565,0.526,0,-11.352,1,0.0365,0.0339,0.000119,0.11,0.637,167.936,2wnjZXcAT3rCjjqxLeHjv7
0.575,0.734,2,-4.949,1,0.057,0.0757,0.0,0.241,0.494,83.986,6M0IsaUX4GNyto4niSegfI
0.802,0.591,8,-4.895,1,0.225,0.0104,0.0,0.196,0.309,139.864,6gi6y1xwmVszDWkUqab1qw
0.715,0.66,1,-5.925,1,0.0358,0.0126,0.000851,0.0936,0.244,121.986,08zt4rqVjqahvXaWAuEBbP
0.64,0.649,2,-10.345,1,0.0264,0.216,8.3e-05,0.0551,0.865,124.825,4CoSCPlKNrWli7E5kFtbcl
0.681,0.638,4,-7.818,1,0.0367,0.699,0.000629,0.0581,0.677,96.882,15TITugVC8RrpLctHXOqT8
0.431,0.7,6,-5.35,1,0.265,0.0901,0.0,0.216,0.73,157.871,6WHZvtFnceMMv08gUCHR0y
0.651,0.804,4,-6.264,0,0.0283,0.0095,0.00386,0.182,0.713,114.635,0AxdJGlXJjEUsNONDuT2pe
0.555,0.516,7,-6.256,1,0.331,0.146,3.09e-05,0.139,0.327,79.61,0fjUmA3EdEZBBVyKNhsct0
0.66,0.748,2,-11.206,1,0.0284,0.0993,0.00585,0.283,0.972,143.549,7zMUCLm1TN9o9JlLISztxO
0.729,0.799,11,-7.378,0,0.0779,0.0588,0.00218,0.0948,0.532,115.04,7gZzWI6yC0Wb8xLcNYoYIg
0.754,0.762,6,-4.486,0,0.0849,0.45,6.67e-05,0.224,0.673,92.002,3FDrI0FLKzrYQiWxPhqV2W
0.781,0.548,0,-4.997,0,0.0764,0.229,0.0,0.127,0.175,106.996,7rdUtXasA973gmrr2Xxh3E
0.748,0.705,4,-4.547,0,0.485,0.204,0.0,0.246,0.483,189.891,1EaKU4dMbesXXd3BrLCtYG
0.747,0.861,8,-5.251,1,0.0514,0.113,0.0,0.026,0.859,103.966,1TwLKNsCnhi1HxbIi4bAW0
0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,0.651,107.356,36orMWv2PgvnzXsd5CJ0yL
0.865,0.876,11,-6.339,0,0.241,0.106,1.1e-06,0.597,0.941,100.175,3KDCYRQl4O681lkYI2sCqE
0.895,0.739,8,-6.633,1,0.283,0.0183,7.61e-06,0.102,0.763,140.007,59JWp4PjZ9TRM8cmtaDYB1
0.762,0.498,8,-5.294,1,0.0481,0.161,9.55e-06,0.172,0.871,107.049,2GfQSB0wEEWYX4a2Go645R
0.606,0.591,0,-7.228,0,0.087,0.0756,0.0,0.328,0.477,95.802,1MBM7CyZbwJpVbbZJnHHRg
0.73,0.792,6,-5.33,0,0.13,0.0264,0.0,0.101,0.745,99.039,6wXgnhpmOPEJ7cUweSyy2B
0.643,0.712,5,-6.385,1,0.0266,0.0576,0.00467,0.287,0.636,103.07,0lqNtjLgTJYScspOhJXxtx
0.775,0.829,1,-1.933,1,0.304,0.0606,0.0,0.33,0.836,176.047,5CwFNjik3qxA7SPNMF093f
0.566,0.815,9,-4.481,0,0.14,0.0737,0.0,0.12,0.672,169.961,5cY8y2XgOfkAh4kSWLFKkz
0.578,0.501,0,-12.01,1,0.0296,0.306,0.000139,0.209,0.807,96.122,6zQ1OjnGS4GiEOHje3tDX3
0.696,0.686,5,-6.113,0,0.0309,0.262,0.0,0.174,0.7,115.982,7l7SKt5BsDiiS6CjtaW1fO
0.688,0.793,9,-7.579,1,0.0275,0.0851,0.00524,0.137,0.887,128.653,5JS2PrRqL4GMvtcPHbjoD9
0.701,0.539,2,-8.968,1,0.0277,0.000655,0.005,0.0589,0.752,107.531,0z1b34WikhOH9ZxU8QDWcv
0.762,0.838,8,-3.701,1,0.0963,0.033,0.0,0.0623,0.73,92.482,2S2x5N5VJNn7vqYukvoFFC
0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,2gam98EZKrF9XuOkU13ApN
0.52,0.912,0,-7.512,1,0.0487,0.124,0.00151,0.239,0.702,131.403,3i25w2HOWoafnTIiWJCL71
0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,2iUXsYOEPhVqEBwsqP70rE
0.651,0.937,1,-2.57,0,0.0366,0.0376,0.000419,0.245,0.927,93.789,6w4njlyS3aAQVZAASjmdIt
0.503,0.727,1,-5.456,1,0.167,0.0159,9.45e-05,0.0895,0.521,121.985,51ODNNDZm21HU7wI7cccRr
0.437,0.363,5,-9.187,0,0.0283,0.369,0.0,0.178,0.52,87.333,2cI7j96n1rfv4RNKuri4or
0.655,0.913,11,-5.877,1,0.0854,0.408,5.58e-06,0.69,0.64,96.134,2O5WOf1i30K1GtvAwpU0C9
0.401,0.56,9,-8.7,1,0.0612,0.08,0.0121,0.361,0.735,88.256,0AqjkVFqa1ujle4Lb1k9wR
0.639,0.628,6,-7.578,0,0.0399,0.0381,0.0,0.386,0.43,90.482,5TRPicyLGbAF2LGBFbHGvO
0.582,0.894,8,-6.298,1,0.041,0.0022,0.0223,0.0664,0.0694,125.946,0MOiv7WTXCqvm89lVCf9C8
0.592,0.725,8,-8.698,1,0.0412,0.207,0.0,0.148,0.784,78.235,0pdfN7nOHMYmKykzu1cyfm
0.706,0.855,10,-5.377,1,0.215,0.0911,0.0,0.347,0.293,107.184,575NJxNUVDqwJGdzBrlLbv
0.654,0.929,1,-5.906,1,0.0998,0.0468,0.0,0.0539,0.902,144.774,6KTv0Z8BmVqM7DPxbGzpVC
0.803,0.627,6,-3.787,0,0.443,0.286,0.0,0.248,0.638,87.105,0FNPiAAdWdWaGr7JOnlKmi
0.622,0.856,8,-2.789,0,0.0506,0.000856,1.23e-06,0.183,0.372,124.017,02ilX7F0oF2kU0vrmknOfR
0.639,0.678,7,-5.02,1,0.0278,0.44,1.45e-06,0.221,0.531,106.966,28Sc21lrWcZD9Ov4rRkPJq
0.577,0.384,9,-11.897,1,0.0436,0.314,0.0,0.0809,0.102,139.609,3zQikNPCgTVnQLmj5RPn1k
0.751,0.703,9,-5.687,1,0.0287,0.368,0.00123,0.196,0.907,97.931,2hvOsGJc6qll4WzW8Ljqc3
0.608,0.785,5,-2.976,1,0.0311,0.0387,0.0,0.158,0.376,114.985,09cM9BjyNFizKUOXh6j9rT
0.755,0.594,7,-5.906,1,0.216,0.241,0.0,0.107,0.237,178.929,0YAQnYt2oB8OdoaeqnHyTI
0.634,0.775,7,-4.09,1,0.0346,0.00856,0.0,0.28,0.539,123.977,1pWscEL17ssjbKXIS5nlQv
0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,5UWwZ5lm5PKu6eKsHAGxOk
0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,0BCPKOYdS2jbQ8iyB56Zns
0.801,0.759,11,-5.398,1,0.0378,0.657,0.0,0.0897,0.821,129.971,4S518ci8UY4op0Xyp6Hx6o
0.545,0.714,2,-5.659,1,0.0562,0.675,2.52e-06,0.121,0.952,94.784,3htVOUt4zoFthJhqtJMGTo
0.735,0.449,10,-7.507,1,0.347,0.629,0.0,0.113,0.0397,122.947,4wVOKKEHUJxHCFFNUWDn0B
0.676,0.5,8,-6.878,1,0.0412,0.701,0.0,0.596,0.915,97.863,1uf5f99kLdlmUBEvVqrFyy
0.531,0.909,11,-4.236,1,0.034,0.0175,0.0,0.231,0.814,97.546,1Dr1fXbc2IxaK1Mu8P8Khz
0.526,0.299,8,-13.797,1,0.031,0.941,0.097,0.106,0.679,156.848,7zkLpY72g6lKQbiHDqri1S
0.739,0.682,2,-3.728,1,0.205,0.129,0.0,0.328,0.634,131.983,6ERR6e7h6wCqGoz1TjiUJb
0.608,0.864,8,-7.101,1,0.0522,0.0444,2.95e-06,0.0341,0.947,131.208,1GVnAD8Iz45rux6EC657Yv
0.488,0.464,1,-9.496,1,0.0284,0.742,0.0,0.57,0.709,109.853,3EFb1qDgIqf9MegIryKtDj
0.498,0.844,2,-2.834,1,0.268,0.0111,0.0,0.102,0.282,88.435,2xUHiyGeGrWmmfv7NbDTWC
0.731,0.563,2,-4.046,1,0.131,0.191,0.00042,0.296,0.452,184.009,6QtisQ9d46q33drUngtpDz
0.601,0.845,6,-4.417,0,0.0415,0.0159,9.1e-05,0.0845,0.187,99.991,41xpFBBttwitDVd7rEDc2p
0.377,0.453,4,-10.455,0,0.0462,0.268,0.000141,0.901,0.121,79.935,18qhv7DD1sEpgWffovGnhn
0.412,0.227,0,-12.696,1,0.0359,0.787,4.69e-06,0.282,0.226,80.111,35r28RDot7nPE7y9K9H7l0
0.677,0.776,5,-5.933,1,0.0386,0.42,0.000689,0.0954,0.642,121.834,2p07VcUwRZ5sru3mJ0JogS
0.82,0.528,9,-11.179,1,0.0321,0.111,0.0186,0.257,0.931,120.091,3ZpQiJ78LKINrW9SQTgbXd
0.765,0.416,11,-15.521,0,0.0674,0.0125,0.00471,0.0742,0.932,117.375,12ucCd1VANzNJSCMQ5UMvO
0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,56AMYGJzxBO6p8v0wEe9de
0.661,0.311,4,-9.549,0,0.0701,0.458,0.0,0.233,0.702,132.008,3ZpTyU4mF3PR9jLpFA3AAC
0.61,0.893,9,-3.681,1,0.0921,0.154,4.41e-05,0.021,0.673,104.031,1j8z4TTjJ1YOdoFEDwJTQa
0.47,0.436,0,-10.228,1,0.0351,0.67,0.263,0.294,0.0389,81.972,3kdlVcMVsSkbsUy8eQcBjI
0.489,0.581,11,-5.731,1,0.0281,0.0312,0.0,0.132,0.494,86.016,42fw0rxRO2xbesF6mJfd4Y
0.56,0.434,4,-14.151,0,0.0729,0.55,0.0,0.346,0.664,112.803,4FmCUATNIarCQh72JYdvnm
0.772,0.821,11,-0.14,0,0.25,0.223,0.0,0.148,0.77,91.921,1SWVDBtw6h3tm9OehOkDhv
0.754,0.506,9,-5.392,0,0.0929,0.326,0.0,0.0716,0.587,118.99,5ovKXoPXsaCydETxiqbt80
0.284,0.875,11,-6.069,0,0.0422,0.00752,0.000461,0.402,0.595,75.009,1L94M3KIu7QluZe63g64rv
0.795,0.71,9,-4.746,0,0.0392,0.443,0.0215,0.344,0.845,109.689,3hJLKtTpgct9Y9wKww0BiR
0.786,0.869,1,-4.763,1,0.0692,0.133,7.32e-06,0.0948,0.409,123.054,6n0rhPWs1KpjnFg3WQRNZn
0.376,0.717,7,-8.643,1,0.0383,0.0245,0.000211,0.848,0.579,98.337,3URla9tUUZvizosMCHB0OV
0.572,0.668,10,-9.382,0,0.0361,0.355,0.0379,0.223,0.56,109.511,3I1vEQhGwRK7URrTq4BqNl
0.66,0.816,2,-6.61,1,0.0299,0.168,0.0181,0.0608,0.678,111.346,3fH4KjXFYMmljxrcGrbPj9
0.607,0.869,5,-5.271,1,0.345,0.781,0.0,0.137,0.577,155.983,6cfVDaIdvDtYH91RqC6Wox
0.856,0.641,11,-4.64,0,0.204,0.119,4.97e-06,0.427,0.745,111.004,11VApNQCWLJdzxWrlmwzUa
0.354,0.731,2,-9.178,1,0.0382,0.0812,0.00124,0.115,0.697,170.633,6DmfWj5kOa1fX8AwN9byOn
0.665,0.713,2,-3.552,1,0.0384,0.173,0.0315,0.177,0.491,94.699,6atVS7UZBxoyJkkteM62u5
0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,24Yi9hE78yPEbZ4kxyoXAI
0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,6I9VzXrHxO9rA9A5euc8Ak
0.667,0.659,2,-4.932,1,0.0298,0.113,0.0,0.325,0.575,89.128,43H3q2NWT9LCuYS1B5IUvV
0.758,0.683,7,-11.521,1,0.0314,0.135,0.000227,0.345,0.924,129.251,2Pzhx26KqgTTKnko0uC7F7
0.624,0.803,9,-5.107,0,0.218,0.0453,0.0,0.318,0.172,92.401,0BSPhsCKfwENstErymcD80
0.742,0.934,6,-3.729,0,0.118,0.00178,0.0,0.0473,0.544,104.996,6kFPBOtSOIlrleJNkZ6ESF
0.611,0.882,9,-11.225,1,0.0538,0.0847,1.08e-06,0.192,0.605,117.932,2HXixVqzzm9rEUIMAWzshl
0.561,0.87,8,-6.103,1,0.343,0.0015,2.82e-06,0.246,0.498,129.98,5mQxnUb7XbV9vyYIGn5L0g
0.408,0.692,11,-9.478,1,0.0685,0.235,0.0255,0.197,0.684,82.499,0I4yYE831a8SW8QIx6bz4x
0.599,0.543,0,-9.226,1,0.0302,0.0129,0.00204,0.291,0.624,91.105,3354J49VpkbZJho7Ztdzpw
0.485,0.834,9,-5.413,1,0.0715,0.0665,0.0,0.28,0.659,90.933,58spuRyMUsjKHQHEGwLC99
0.846,0.754,4,-6.804,0,0.257,0.0676,5.37e-05,0.16,0.749,104.243,4X76j1maXUPutHtrb9cGnL
0.285,0.113,7,-21.134,1,0.0342,0.842,0.0,0.312,0.303,79.947,0QbRfr3pJtHGxhIpIMYmbN
0.817,0.635,5,-7.246,1,0.163,0.323,0.0,0.0738,0.454,138.015,04F42oEuKrRComYJfJuyVR
0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.433,70wYA8oYHoMzhRRkARoMhU
0.629,0.692,5,-8.045,1,0.0376,0.00981,0.331,0.603,0.453,162.948,527k23H0A4Q0UJN3vGs0Da
0.457,0.904,2,-5.303,1,0.0747,0.000239,0.0879,0.396,0.48,141.038,0C80GCp0mMuBzLf3EAXqxv
0.638,0.634,6,-6.474,1,0.0468,0.214,0.0,0.0866,0.473,92.097,09iyGiljLWRYXdRazFkdtJ
0.82,0.575,7,-9.144,1,0.0408,0.0936,0.000135,0.109,0.964,123.765,3Vby4nGmtbDo7HDJamOWkT
0.736,0.491,10,-6.892,0,0.439,0.0681,0.0,0.571,0.203,141.979,05KOgYg8PGeJyyWBPi5ja8
0.727,0.338,5,-13.887,1,0.0454,0.79,0.0,0.105,0.646,122.421,0ESIjVxnDnCDaTPo6sStHm
0.446,0.632,1,-12.197,1,0.034,0.0793,0.000266,0.0853,0.359,113.176,7yaCciuyB1IhgMvLBE8Wa4
0.806,0.622,0,-8.689,1,0.0562,0.00334,0.0638,0.173,0.633,128.013,2pPbXq0cYF0iW3FoMBgft2
0.73,0.639,5,-9.04,1,0.0358,0.0824,0.0,0.117,0.857,132.095,0vtvjbeDqVSDl9rdpaQK6N
0.446,0.728,7,-5.663,1,0.0463,0.0492,0.0,0.0316,0.562,79.648,6cX1zmXxkfhSvHW82U5CW6
0.595,0.754,11,-5.827,0,0.181,0.0142,0.0,0.247,0.647,83.155,0IW0qaeyxL5Et4UG2MrJKB
0.445,0.949,2,-4.682,1,0.0471,0.395,8.18e-06,0.0902,0.653,147.604,3Dy4REq8O09IlgiwuHQ3sk
0.399,0.593,0,-9.073,0,0.133,0.449,0.0085,0.0897,0.557,79.944,6VpkLO3sFShq9wIb3da5Up
0.427,0.459,9,-12.442,0,0.0332,0.116,0.000103,0.132,0.383,129.878,5zH710lFSLtkHbMkslLDjR
0.831,0.419,1,-7.381,0,0.44,0.359,0.00228,0.0959,0.339,84.983,4PlzJVdaRYC9Fg2AqlOxer
0.651,0.466,6,-9.403,1,0.0305,0.541,0.0027,0.116,0.326,86.953,5UDqWOgDdixYMAgAyNbpgh
0.623,0.739,7,-8.116,1,0.0244,0.338,1.88e-05,0.109,0.642,95.007,5lwQGZYF4BXOzFtXc5zk8q
0.597,0.568,5,-8.559,1,0.342,0.242,0.0,0.0838,0.342,84.052,6LBpGdlukUARutol7VgWIS
0.674,0.771,7,-5.612,1,0.0246,0.28,0.0318,0.133,0.718,109.618,1SWmFiFSIBoDbQJjNKC7SR
0.491,0.262,8,-10.458,1,0.0572,0.89,0.288,0.207,0.338,204.52,4Kwhm5VU4huxmQtBqd1AXo
0.62,0.934,4,-3.427,0,0.0411,0.0201,0.0,0.19,0.887,91.234,4BcS4LomxUnQpzx4hCaJTs
0.684,0.816,10,-5.211,0,0.0322,0.0181,0.0,0.0222,0.702,121.993,4M8x1TR36VMQMFMbGCdoyA
0.563,0.688,7,-4.474,1,0.0262,0.0763,0.0,0.0863,0.622,108.008,4ly1QBXEwYoDmje9rmEgC4
0.543,0.912,7,-10.71,1,0.0601,0.00162,2.1e-06,0.0565,0.836,103.731,4ePP9So5xRzspjLFVVbj90
0.52,0.807,2,-6.281,1,0.409,0.24,0.00257,0.199,0.628,178.012,2lD6AoA8qf2t4Dkf2TcmNK
0.633,0.399,0,-12.483,1,0.171,0.825,0.0,0.326,0.922,87.987,57j9wUmiHxii7VpbAdSkPQ
0.306,0.722,0,-5.963,1,0.034,0.0519,0.0,0.117,0.41,174.732,4rcHWl68ai6KvpXlc8vbnE
0.569,0.183,7,-14.371,1,0.0298,0.914,0.404,0.106,0.13,70.06,4LGJ2pLDvTRnul3EcZoYkX
0.783,0.537,9,-2.921,1,0.0795,0.278,0.0,0.229,0.393,113.988,7n1940b6kHcaEewFSZXnXa
0.563,0.553,10,-8.501,1,0.0287,0.19,4.71e-05,0.0967,0.409,161.893,3KZw9g7PNBBx66sHNqme6Z
0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,1dGr1c8CrMLDpV6mPbImSI
0.831,0.762,11,-5.656,0,0.207,0.0885,0.0,0.107,0.495,99.999,1JDhNQ0oOT7XpclZn3aQ8F
0.74,0.638,0,-8.339,1,0.0399,0.258,0.0,0.14,0.818,132.337,14zs6Sd3gXQ72bOgHP2UmD
0.771,0.424,7,-12.156,1,0.0374,0.595,0.000372,0.0788,0.638,98.795,1aiDlPLPljMFUylWjMZras
0.729,0.662,5,-7.191,0,0.337,0.00128,0.208,0.305,0.359,124.149,1mv4lh1rW1K6xhxhJmEezy
0.661,0.571,8,-12.317,1,0.103,0.27,0.0,0.98,0.826,122.396,6i8SZ4NIrYeyrbBOoRSC9z
0.378,0.663,1,-10.476,1,0.0458,0.00722,0.797,0.191,0.428,173.136,6yswG61G9VemCfy7kh5gub
0.521,0.762,2,-6.746,1,0.529,0.138,1.11e-05,0.114,0.266,164.09,4RI9eX7jNcdaQOJifn7t6z
0.487,0.382,7,-10.889,1,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,1H5IfYyIIAlgDX8zguUzns
0.704,0.636,9,-6.029,1,0.0252,0.0344,0.0,0.35,0.89,111.845,7aQjPecQdIuNd1sz3KCDhD
0.272,0.238,2,-12.148,0,0.0349,0.89,0.00925,0.275,0.119,83.507,01z2fBGB8Hl3Jd3zXe4IXR
0.562,0.906,4,-2.085,1,0.0758,0.105,0.0,0.145,0.674,124.146,2MHCiOohBZEQuLgDTPvSzF
0.674,0.646,5,-5.876,1,0.027,0.486,8.37e-05,0.262,0.613,148.1,1qHRFZE8qykNXYZadzmi1m
0.662,0.575,7,-8.342,1,0.0321,0.567,0.000979,0.101,0.636,94.001,6pp50upMirG815dEShJG7H
0.618,0.844,1,-4.051,0,0.342,0.0178,0.000126,0.0634,0.697,84.411,4h5KBcltGefua73AUPYps7
0.619,0.603,9,-9.481,1,0.0342,0.712,0.0,0.0721,0.958,127.433,48i055G1OT5KxGGftwFxWy
0.405,0.944,4,-8.473,1,0.249,0.527,0.0,0.214,0.71,192.147,5Muvh0ooAJkSgBylFyI3su
0.488,0.645,11,-7.226,1,0.421,0.0838,0.000355,0.154,0.595,148.733,1l5B9wkjOW9718ZfhepOCd
0.612,0.84,11,-3.145,0,0.0509,0.112,0.0,0.116,0.438,129.042,2V65y3PX4DkRhy1djlxd9p
0.782,0.589,0,-7.37,1,0.0803,0.0476,5.84e-06,0.0366,0.849,85.022,1dgWTMoHwTUnQhOQ8SR5fV
0.624,0.554,2,-8.113,1,0.0225,0.191,0.00131,0.299,0.311,97.031,4gs07VlJST4bdxGbBsXVue
0.727,0.431,2,-12.007,1,0.395,0.0111,0.0166,0.506,0.223,150.005,6DB2KOEwHnjkgEnBt5SdeJ
0.483,0.677,0,-5.91,1,0.0593,0.283,0.0,0.321,0.842,170.72,3SdingSsFcZDZAyvcJbgAw
0.668,0.73,10,-7.182,1,0.0366,0.225,0.0,0.188,0.894,92.049,2wSAWEYUHkt92X4SBAPqZE
0.85,0.468,2,-9.09,0,0.039,0.547,0.0667,0.106,0.76,106.974,7GsLrzsAash4bp75SltRaN
0.68,0.805,8,-3.232,0,0.0801,0.0134,0.0558,0.237,0.865,132.005,5qGIfWDRdyO67LCTqA2sEn
0.713,0.773,2,-6.713,1,0.0366,0.218,0.0,0.203,0.888,125.194,7KysI43rsjlhjTeWO6ePUq
0.669,0.193,0,-9.553,1,0.06,0.945,7.36e-06,0.107,0.435,79.721,0Otf6MBWU5vOqlwCl1ZIZY
0.547,0.825,7,-8.499,1,0.212,0.105,0.000248,0.14,0.589,119.743,72nLaDnt2dfxCA3ZAiEC2c
0.595,0.333,2,-9.985,1,0.054,0.738,0.0,0.21,0.533,123.402,7IUCPpANzL2yY7ippXe09f
0.688,0.663,5,-8.852,1,0.296,0.0794,0.0,0.119,0.816,94.0,1R5wi7cEIKvYHO2KjxkvDF
0.461,0.293,6,-9.52,1,0.0555,0.947,9.95e-06,0.0936,0.531,180.297,6m9qPYXmhge2QhBLfFKnVF
0.674,0.647,5,-6.105,1,0.0474,0.000395,0.00203,0.0696,0.287,124.048,1sfmIZRBmY5yq5wRQs987T
0.683,0.796,11,-4.179,1,0.0285,0.111,0.0,0.197,0.531,90.031,7f08qp3HROTkfrtNpiYGGo
0.555,0.43,2,-9.105,1,0.0295,0.462,0.000191,0.0869,0.274,147.613,6ET9kf9riLETWs9lePUEAI
0.679,0.645,6,-7.777,0,0.222,0.0518,0.0,0.145,0.203,125.795,0aMHIW1lqrulVCx0LLlr6a
0.799,0.71,4,-5.099,1,0.0397,0.0367,0.000372,0.12,0.767,110.732,69eihm0ByPDKtOnZ2B9mA7
0.679,0.657,5,-9.897,1,0.0255,0.4,0.0,0.0497,0.546,97.8,4VZDv8sASBS8UruUBGTFdk
0.555,0.0845,4,-18.348,1,0.0518,0.871,2.27e-06,0.138,0.375,137.001,4qzoHxgp42ylb18ga1SWTL
0.404,0.661,4,-5.751,0,0.361,0.0982,5.01e-06,0.532,0.523,206.228,5YPfFN0EsuvOgisgC4tzBq
