danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id
0.289,0.934,1,-6.085,1,0.157,0.000121,0.0515,0.086,0.347,173.872,6RqEJvpEzzlwj8g0wKG1ln
0.633,0.846,7,-6.347,1,0.0337,0.000819,0.00139,0.0762,0.448,89.23,1PhLYngBKbeDtdmDzCg3Pb
0.384,0.916,4,-6.468,0,0.0983,0.000611,0.422,0.14,0.192,158.042,38fIaph07Kd8ZIN6l17ZJs
0.262,0.886,1,-9.392,1,0.0336,3.11e-06,0.368,0.188,0.965,152.09,0hUit24g1EIoATdKYWUiRj
0.573,0.59,3,-8.43,1,0.0557,0.667,0.000397,0.691,0.364,108.789,551qy5vUgrUfEUc4dCNfht
0.359,0.579,10,-10.765,1,0.0406,0.0591,0.746,0.0686,0.135,68.102,11F32vzTXt5rtlBWcuiF2d
0.331,0.887,2,-5.588,1,0.0648,0.114,0.000103,0.367,0.196,135.035,4mLKx7zsUdyT4Ax7rI7KXu
0.51,0.506,0,-6.908,1,0.0455,0.0125,0.000342,0.196,0.716,170.91,1AqozxWmqOyUvFvLJBsMhq
0.251,0.848,5,-6.501,1,0.0579,0.0377,0.00591,0.0545,0.207,163.709,6LgJvl0Xdtc73RJ1mmpotq
0.805,0.719,8,-7.643,1,0.324,0.0288,0.0,0.327,0.906,137.096,55jQMevNp7aWtiW5LPlPoa
0.395,0.779,9,-5.117,0,0.0432,0.0338,3.97e-06,0.226,0.116,167.104,7AQQBWgKM06aL368PRYFHy
0.528,0.71,2,-5.642,1,0.0279,0.0187,0.0186,0.0965,0.127,153.99,3UnhKxApDuz7UWV9d36T3n
0.591,0.417,7,-10.453,1,0.024,0.226,0.00185,0.146,0.335,76.716,2mYHCkPg6kvBCRQPdK0QPo
0.522,0.645,9,-10.736,1,0.0385,0.0117,0.00598,0.184,0.439,138.999,26CJATMrRGQR8HUsqi9Im2
0.568,0.983,2,-2.674,1,0.12,0.00454,3.36e-06,0.371,0.672,102.949,4Kc1BGRuyicJaqIXi3Rysi
0.337,0.557,2,-8.507,1,0.0313,0.191,0.0,0.288,0.212,115.168,4JiQ35RYSr7Kk2E3z8ozRd
0.642,0.284,1,-15.317,1,0.0326,0.845,0.000234,0.113,0.439,147.874,0knqVSsgD7C8yu5yNmQFbA
0.775,0.585,10,-9.516,0,0.0271,0.0422,0.619,0.077,0.518,109.942,2cGxRwrMyEAp8dEbuZaVv6
0.454,0.4,3,-10.261,1,0.0265,0.139,0.846,0.137,0.327,93.719,1FWsomP9StpCcXNWmJk8Cl
0.659,0.813,5,-5.965,1,0.0413,0.00539,0.000122,0.29,0.411,119.972,4sX4y9TzP4ReEjHoH7wF0F
0.607,0.807,2,-6.251,1,0.0382,8.85e-05,0.000338,0.632,0.419,125.093,6DWLd9HwevN7XV8MxpQLLG
0.464,0.587,9,-7.143,0,0.047,0.081,0.000938,0.117,0.126,119.901,0dulfzxGagzDp7Wylipoeo
0.537,0.784,7,-6.165,0,0.0438,0.000495,0.0177,0.103,0.439,104.938,5Eqqjc3QRqkSO58HOPuBoJ
0.425,0.618,7,-5.185,1,0.0529,0.00472,0.0,0.349,0.166,170.03,7iylu3Km5GX5YTc3FM5yXl
0.614,0.799,8,-7.455,1,0.0362,0.00479,0.0495,0.214,0.35,136.071,3EStEV5Kn48zVKLVuIwRS9
0.703,0.576,5,-5.12,1,0.0637,0.0106,1.32e-06,0.102,0.764,95.005,078AosxnT9GbjZdDxzu9ry
0.631,0.576,10,-6.072,0,0.0309,0.00329,0.00078,0.085,0.305,117.992,4w7HPeGbl9zbIPSOrN1iqG
0.503,0.681,9,-5.701,1,0.0332,0.000214,0.00159,0.147,0.191,123.891,7B0uWqVjMySfDKhtZghBkO
0.483,0.688,0,-5.508,1,0.0316,0.00435,0.00101,0.102,0.292,126.241,5JX6gZ5mOASumPrU1JbfbV
0.562,0.711,4,-7.033,1,0.0271,0.0766,0.35,0.117,0.411,124.887,1Sqf9ZH0YZoWx6CrxCKYie
0.634,0.64,6,-8.183,1,0.0243,0.447,0.0151,0.114,0.714,110.912,4X46JM9O4ZZlTFN6TC4XpS
0.295,0.864,9,-5.974,0,0.0415,0.00223,0.474,0.132,0.402,121.878,5aNJ8Ryjhz0VUj5dpMlaVj
0.581,0.672,8,-8.279,1,0.0602,0.104,0.856,0.0458,0.808,111.154,4Ce66JznW8QbeyTdSzdGwR
0.534,0.548,3,-5.851,1,0.0288,0.0377,3.49e-05,0.067,0.312,117.904,2LBCSjOiVztS73s80lYefT
0.355,0.791,8,-7.565,1,0.0453,0.00045,0.0,0.0969,0.758,106.392,6gZVQvQZOFpzIy3HblJ20F
0.431,0.704,6,-5.753,1,0.0361,0.00244,0.0122,0.111,0.395,104.942,3n4afP5zTAWral4bux4RhM
0.216,0.882,11,-5.176,0,0.0439,0.00147,0.0,0.308,0.656,189.286,2vQQfWTanvD99OeHLAoyhW
0.601,0.863,0,-4.31,1,0.0685,0.0626,0.0,0.0717,0.676,130.189,5Z5nbOXhsSbySVC7WUc6y9
0.634,0.599,2,-5.447,1,0.0365,0.0288,0.0,0.197,0.312,112.215,2fyIS6GXMgUcSv4oejx63f
0.593,0.333,9,-14.342,1,0.046,0.358,0.0,0.245,0.258,103.537,4wMR4fRKMTyUJG6VAsmccv
0.313,0.894,1,-3.579,1,0.0294,0.122,0.0,0.0925,0.363,149.044,2IvNxLl01CTAfCOA103Tgx
0.652,0.583,9,-7.811,1,0.038,0.412,0.0,0.119,0.744,138.134,1Dg4dFJr3HW7sbA7vPejre
0.903,0.578,2,-5.743,0,0.0553,0.0594,0.000106,0.0512,0.962,113.997,2giRNdtAB8AawaBXJ9sXhH
0.436,0.71,9,-5.666,1,0.035,0.0113,0.00788,0.0767,0.736,92.898,0FAW42EiDHgi14Ji6q5NBb
0.619,0.686,6,-6.125,0,0.0265,0.0565,0.0237,0.142,0.538,117.777,5iItYl3Q6wCnKVfpK1uNVf
0.545,0.698,0,-6.708,1,0.0414,0.213,0.0,0.114,0.451,92.986,3wJntnNv3MvBmXsLj7lWFA
0.899,0.77,9,-11.011,1,0.0602,0.368,0.000312,0.101,0.932,105.739,4lAnpiPDvKqpJGK38ax35t
0.563,0.808,7,-7.876,1,0.0549,0.000154,7.22e-05,0.0926,0.553,123.013,658Ng56tIu4gb5gFDuXNcY
0.643,0.662,10,-7.226,0,0.0993,0.474,0.0,0.237,0.645,113.022,0R6UBiz3fJk4lxhKR5799F
0.704,0.859,5,-4.877,0,0.0996,0.0185,0.0,0.0215,0.926,105.115,3Vo4wInECJQuz9BIBMOu8i
0.835,0.681,8,-4.357,1,0.111,0.249,0.0,0.18,0.687,113.989,1m4C9zlV89rXTfXStluvec
0.92,0.569,7,-6.628,0,0.374,0.618,7.28e-06,0.206,0.641,139.953,1ZuQVisBNDRm51QIN9MajR
0.687,0.672,0,-5.975,0,0.0573,0.198,0.0,0.175,0.792,80.035,42tBlHWL3VfDkUM2iWcc5p
0.673,0.632,4,-7.13,1,0.0373,0.372,0.0,0.152,0.513,129.974,2ABslCJtxwLFLCUHWctSaL
0.607,0.878,4,-4.422,1,0.0665,0.000246,0.0,0.337,0.853,119.955,4UuHWIkAWnN176A2rx7YFB
0.531,0.664,2,-4.428,1,0.0304,0.000261,0.0,0.205,0.215,135.3,2kN05N1AQQplsgFweFAqYb
0.623,0.649,10,-7.953,1,0.0274,0.245,0.000966,0.146,0.88,116.74,0J7Zv3nJki2SBTvidhMDZy
0.514,0.589,2,-8.249,1,0.032,0.0655,5.44e-05,0.0862,0.726,115.284,5hCM5P0D9kmvC0UaLLA0rP
0.403,0.605,7,-7.683,1,0.0327,0.309,0.000769,0.391,0.652,134.125,1C2i9IMvzAHJSPvMpOHjIM
0.602,0.854,6,-8.502,0,0.0416,0.602,5.15e-05,0.106,0.354,111.188,4vU4WsqWJlxCfRiKaumIyj
0.142,0.872,11,-8.3,1,0.0802,0.121,0.000227,0.221,0.224,198.187,2Fco3IqVplWorJgsO9zhEv
0.46,0.758,8,-5.426,0,0.0571,0.000354,0.0,0.0818,0.545,137.78,3BWHI6cyKNF6p7ISjAUlHe
0.265,0.746,9,-6.315,1,0.0322,0.00581,0.618,0.175,0.373,177.95,3X3bnDoDXEuxt5R1iNJgmV
0.242,0.924,3,-3.327,1,0.0804,0.0302,0.461,0.36,0.33,129.155,0YuePEX4KyfLIPMdNLPwgQ
0.341,0.972,4,-3.727,1,0.17,0.00189,0.00279,0.421,0.119,174.029,0rB0O44jKGhgZLETJmw4xP
0.496,0.809,1,-8.47,1,0.0331,0.0319,0.0172,0.254,0.55,81.995,3t3lP88R2jYG9lMwFf9Sd5
0.223,0.985,9,-1.909,0,0.0957,0.0298,0.000424,0.11,0.139,126.612,3czgcbI4YZ4Gg29DOYFAnd
0.0657,0.943,8,-2.71,1,0.138,0.000114,0.00016,0.313,0.264,190.555,1AvavliFQoc2l0ZCCWa5VG
0.81,0.591,8,-13.385,1,0.0638,0.414,0.799,0.072,0.297,136.028,2BndJYJQ17UcEeUFJP5JmY
0.451,0.555,2,-13.15,1,0.0344,0.179,0.00327,0.077,0.834,98.683,3Qjm0halGOZZGIS1tNaXlI
0.384,0.95,2,-7.264,1,0.149,0.161,7.15e-06,0.61,0.454,175.055,6GXlXAfXR7C6u1VjR3VMsm
0.569,0.805,2,-6.875,1,0.0483,0.238,0.00531,0.316,0.573,73.03,5ArDLzBtaF7wRpO7xw08I9
0.599,0.418,3,-14.026,1,0.028,0.535,0.0108,0.128,0.56,110.936,1bVlFkO4UyfNYWurqCghT7
0.322,0.916,2,-5.327,1,0.0458,0.00132,0.54,0.396,0.539,103.942,2gpCHJRJdZ5Z2Crqe1HCrZ
0.193,0.938,2,-4.676,1,0.0844,5.42e-05,0.649,0.691,0.158,104.622,2BQ2uBgNKXzDPpZYTY9yAH
0.609,0.844,9,-6.144,1,0.0322,0.0726,0.74,0.132,0.679,127.194,6oFlOPMIF7m46eiWTfHeSy
0.202,0.745,4,-5.243,1,0.0502,0.0168,0.462,0.879,0.468,171.512,6MVypZKDwqKrp6de721hYO
0.475,0.775,0,-6.394,1,0.0373,0.0594,0.956,0.17,0.514,108.931,0poAAESgQ1dHkfW06kdvEM
0.718,0.742,8,-5.495,0,0.0395,0.019,0.26,0.0768,0.896,121.025,79hdwYHV1TBIQkbaIK33aU
0.849,0.556,7,-6.375,1,0.0705,0.0242,0.0202,0.0603,0.856,120.025,20Lmecy54fj7ipe1wJWAJr
0.792,0.821,2,-7.458,1,0.053,0.0265,0.889,0.577,0.594,117.999,3KqnlVFvp5RyyM4NeJDdGQ
0.878,0.821,11,-9.875,1,0.089,0.126,0.0461,0.183,0.947,118.881,46eu3SBuFCXWsPT39Yg3tJ
0.816,0.909,1,-4.476,1,0.0518,0.0115,0.0248,0.1,0.827,112.963,64se9mFGa972tiKHKnJnyG
0.419,0.831,5,-8.56,0,0.0796,0.0758,1.18e-05,0.105,0.0733,100.785,5YeKhMgxegy26epLJxnfGE
0.462,0.852,0,-6.456,1,0.03,0.000616,0.748,0.119,0.444,107.287,2nAHjudsgCF6ZFa9LH0ESa
0.514,0.78,10,-6.491,0,0.198,0.127,0.0,0.349,0.331,75.549,6AHNkRbVzkh95xilnYzDT7
0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,2zYzyRzz6pRmhPzyfMEC8s
0.456,0.867,1,-4.499,1,0.0399,6.1e-06,0.764,0.0914,0.558,75.991,239X0US9LWyWV816gtVWEg
0.178,0.787,1,-7.008,1,0.0476,0.00297,6.9e-06,0.163,0.37,76.932,6gnvB7ejTWObv3d2xdCaL4
0.486,0.938,1,-6.652,1,0.0704,1.79e-05,0.000103,0.361,0.525,125.816,5Ds35L9KpUDKgSxZ6whuoQ
0.383,0.513,6,-5.377,0,0.0278,0.125,0.000123,0.241,0.388,108.536,5HaTv6nHDSVO1LqjwoP7RA
0.425,0.868,0,-3.223,1,0.0507,0.538,2.05e-06,0.099,0.729,120.768,358fIEAAu83041qzqckN6J
0.43,0.859,1,-3.916,1,0.0359,0.0687,0.0529,0.107,0.839,149.872,6gKDXp2qT8wMhhm6pQE1vu
0.521,0.828,6,-6.763,0,0.0377,0.000237,0.000118,0.205,0.572,109.978,1Yyjko1F1bSG7ImqNiuKmj
0.593,0.755,4,-7.363,1,0.028,0.167,0.933,0.455,0.89,149.972,7Ik9HVDYvyerTggtHiqaTy
0.65,0.777,2,-4.984,1,0.0294,0.141,0.343,0.215,0.574,109.608,1raiIrqaqRAqZmQWZlLuBd
0.633,0.842,7,-4.642,1,0.0262,0.111,0.0,0.139,0.674,114.449,5IJWnvJJgH4PR4p9aXnNCQ
0.59,0.551,0,-6.693,0,0.0305,0.25,0.00668,0.111,0.304,105.482,0Dru8QxFvWZ3Nrsuwo5Sg0
0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,3dOAXUx7I1qnzWzxdnsyB8
0.829,0.792,2,-3.755,0,0.0668,0.726,5.83e-06,0.122,0.758,118.05,0tZkVZ9DeAa0MNK2gY5NtV
0.632,0.625,2,-5.781,1,0.291,0.0644,0.0,0.689,0.535,139.981,1CKhx6sSkUxzomXnYZqSMh
0.432,0.554,7,-8.046,0,0.114,0.797,0.0,0.0804,0.5,79.344,4x3gJSZ2CeyGW9I8X7DtAs
0.773,0.489,4,-6.025,1,0.141,0.117,0.0,0.163,0.596,69.985,01oc1NWevpGhtCkiX5flPH
0.656,0.698,1,-7.322,1,0.0967,0.319,2.2e-05,0.252,0.165,90.008,7sJ7zlySCbRw6OjlLhVQMt
0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,4BP3uh0hFLFRb5cjsgLqDh
0.699,0.641,2,-7.564,1,0.0289,0.13,0.000218,0.0601,0.728,120.745,6pxWv6GV35VGmcPf5dh6CH
0.874,0.437,1,-10.235,0,0.0708,0.00134,0.0296,0.0293,0.962,117.791,7v9Q0dAb9t7h8gJOkcJHay
0.214,0.423,8,-9.454,0,0.0323,0.53,0.876,0.119,0.136,76.145,60bF2b61f7Q5Bt82QCBwvc
0.402,0.89,10,-5.079,0,0.0421,0.000647,0.0,0.102,0.689,140.647,5jgDeLwf4iz4cF767vn76i
0.526,0.509,7,-10.893,1,0.0628,0.6,0.0,0.144,0.497,138.318,2QgWuCtBpNIpl5trmKCxRf
0.763,0.778,9,-5.264,1,0.0522,0.12,0.0,0.077,0.735,140.035,3oe552tgAZe4FSnPp8f7tq
0.649,0.706,10,-8.533,0,0.103,0.21,0.00437,0.133,0.737,127.981,35lY70H1rGjU3BcDHFaiYl
0.454,0.314,0,-11.384,1,0.0378,0.969,0.000161,0.108,0.287,115.302,3cipW4pPO4xTDdL7MKuGi8
0.401,0.58,7,-6.86,1,0.0541,0.906,0.217,0.134,0.526,173.277,1bhpBRCLsVg3p7BWARbaDS
0.707,0.395,0,-10.764,1,0.0456,0.969,0.241,0.105,0.227,116.982,0Jfitn793JWHmvnuxUAusK
0.56,0.526,0,-6.993,1,0.0284,0.506,0.000173,0.0999,0.378,122.637,0v2RyACigih3qllAronLsm
0.829,0.487,0,-9.751,1,0.0278,0.0671,0.00263,0.127,0.776,120.173,5TDZyWDfbQFQJabbPwImVY
0.607,0.567,0,-15.728,1,0.0302,0.00177,0.000151,0.212,0.858,106.495,0qjfjKFoP7LaqLI2KI9M1Q
0.558,0.817,0,-5.958,1,0.038,0.39,0.0,0.137,0.874,130.956,04Jk0uP8SbDHLyAKfRctNQ
0.836,0.72,1,-7.35,1,0.0658,0.374,0.0145,0.121,0.853,109.919,3aBe3ohRrw3DAxjhE5CGWx
0.887,0.48,11,-11.994,1,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,0HEmnAUT8PHznIAAmVXqFJ
0.689,0.333,3,-13.288,1,0.0262,0.163,3.36e-05,0.0853,0.284,101.988,0L0T4tMAaGqLgIVj1MOj9t
0.673,0.863,5,-10.352,1,0.0451,0.243,3.23e-05,0.0601,0.938,91.703,1wZ7o1mZysv1l26ZWawVfW
0.62,0.778,0,-10.359,1,0.041,0.222,0.000317,0.0883,0.587,172.439,1fGvBYkZ6txCsWYpFSqFMJ
0.575,0.643,2,-8.854,0,0.0331,0.136,1.65e-06,0.249,0.789,152.854,5WDLRQ3VCdVrKw0njWe5E5
0.575,0.412,10,-17.019,0,0.0299,0.0919,0.000133,0.144,0.312,127.926,1TDzHrMyt99Ey8IB72i7u9
0.625,0.877,10,-7.176,0,0.162,0.0315,0.0811,0.672,0.865,192.296,2bfGNzdiRa1jXZRdfssSzR
0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,0d28khcov6AiegSCpG5TuT
0.618,0.886,2,-6.099,1,0.033,0.000108,0.881,0.0821,0.779,115.082,4Qz9GBK1FKWPW8lAToCuKQ
0.76,0.891,11,-5.852,0,0.0372,0.0229,0.0869,0.298,0.966,120.264,4Hff1IjRbLGeLgFgxvHflk
0.705,0.751,7,-4.767,1,0.287,0.0598,2.51e-06,0.907,0.819,80.727,1UJNbgfTzG1gZZTWFJdMf1
0.537,0.559,4,-12.224,1,0.0315,0.314,0.000795,0.116,0.918,167.758,3euDGpS2R0NC2Xssqxohva
0.531,0.569,4,-5.333,1,0.0403,0.394,5.81e-06,0.124,0.41,129.97,5fUny8andi59Tm6ghEEDvp
0.574,0.954,0,-5.457,1,0.0906,0.0102,0.0016,0.0917,0.665,132.905,1BVC7R40WRm20Bmb08LBq8
0.622,0.908,4,-4.703,1,0.0948,0.00478,7.74e-06,0.227,0.397,127.074,2kBBVGjHZGoHhwemzbccmO
0.569,0.869,4,-4.525,1,0.049,0.632,0.00156,0.146,0.415,135.952,3L7Dv2T8DwO0E1kuFbJygq
0.475,0.432,7,-7.844,1,0.0302,0.183,0.0,0.161,0.648,94.605,6ORqU0bHbVCRjXm9AjyHyZ
0.526,0.723,5,-5.59,1,0.0294,0.3,0.00698,0.058,0.744,159.685,04uR2cdkgiaLIzebPcs25m
0.253,0.844,4,-3.384,1,0.0646,0.0083,5.84e-05,0.0532,0.438,167.582,5f7FOqBQsgGwVdlFQuaKHY
0.43,0.498,10,-9.203,0,0.0618,0.23,0.000164,0.113,0.655,73.104,3Yh64aiu2ANBwDFztyPDkT
0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,0wJoRiX5K5BxlqZTolB2LD
0.4,0.752,8,-9.053,1,0.0535,0.0266,0.0951,0.109,0.639,138.335,2zw9S48jHin7dxqhbelXEd
0.591,0.829,10,-8.398,0,0.0341,0.044,0.00214,0.131,0.626,113.797,6ooxzFS76CKSy4eVF5jiSM
0.649,0.717,4,-5.021,1,0.262,0.0131,3.26e-05,0.18,0.589,86.798,6v4s7JosY38tu0hTZGpgrx
0.584,0.509,2,-13.109,1,0.0287,0.267,0.00252,0.36,0.367,90.457,0HLWvLKQWpFdPhgk6ym58n
0.641,0.911,5,-5.533,1,0.032,0.0022,0.00321,0.0848,0.651,146.069,2wOf2hrcNqGZbua5IQnX8m
0.593,0.861,6,-4.559,0,0.034,0.0102,0.000859,0.107,0.818,170.005,5QBVRETMnR1sKyrQAMypDu
0.775,0.743,0,-8.166,1,0.0285,0.329,0.00066,0.33,0.856,119.282,0B52e8kJrbBzUfTMP1O4Ss
0.789,0.793,9,-6.34,1,0.03,0.245,0.00309,0.0813,0.967,123.698,6aJS26fzd7rZzxKUM65r86
0.642,0.833,0,-6.719,1,0.0273,0.0414,0.00727,0.365,0.73,134.306,5b1KJwt6MWxVmLzKqOUh81
0.717,0.58,11,-10.52,0,0.0486,0.429,0.287,0.0947,0.553,93.001,6IvKEu4YwRYba9ZG6H7MIL
0.476,0.961,4,-4.902,1,0.0453,0.00197,0.0,0.165,0.736,152.93,53XeNk8m2SoVnYlbZu40Ut
0.544,0.383,0,-10.699,1,0.0349,0.648,0.000891,0.111,0.419,156.85,5DsmuV5zcG7rqjwPP7JTee
0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,32OlwWuMpZ6b0aN2RZOeMS
0.415,0.968,1,-5.645,0,0.0837,0.00103,0.0,0.143,0.32,166.04,6ozu3yvi0rlIFCQ8q98qOD
0.514,0.0596,0,-22.321,1,0.0438,0.887,0.0101,0.106,0.162,139.674,3Xyu2UCqOoQ6iL1S7RSqqX
0.14,0.641,0,-10.435,1,0.0422,0.000243,0.837,0.108,0.352,170.207,1KKuoYESWoUGsau6YYoEMl
0.12,0.512,4,-10.687,1,0.0402,0.337,0.831,0.122,0.404,96.066,5RmF2vYpropy4cWNxeSA4O
0.431,0.927,6,-9.072,0,0.0432,5.99e-06,0.869,0.42,0.632,109.55,4TJVYq699BO7PagAjXxYhJ
0.399,0.866,6,-9.72,1,0.0558,3.43e-05,0.738,0.0785,0.125,128.864,2KylN9C0wNbzLgZNTG9oiU
0.312,0.879,4,-8.299,1,0.0465,0.378,0.852,0.478,0.23,89.191,7HVaCZKjnMgWi3tvdMZfzY
0.463,0.857,4,-3.063,1,0.0632,0.0506,0.0,0.184,0.856,111.647,7j31rVgGX9Q2blT92VBEA0
0.467,0.883,2,-3.679,0,0.106,0.000321,0.000152,0.125,0.309,122.252,2d6m2F4I7wCuAKtSsdhh83
0.46,0.721,9,-7.261,1,0.0319,0.0835,0.0431,0.202,0.777,92.039,59JOMc9A6w8CkIHgs4kfNl
0.402,0.557,0,-12.786,0,0.0358,0.0904,0.883,0.173,0.648,130.5,1sxRufRKMer2iOqxUkdhN4
0.521,0.592,2,-14.216,1,0.0598,0.0226,0.946,0.0786,0.153,164.042,1TZd3vb87ScRAv9ya40CXI
0.519,0.563,11,-5.04,1,0.0364,0.0952,7.02e-05,0.0895,0.345,124.02,70Ukvwcp6LkgfRiuUhGV7l
0.321,0.662,5,-10.374,1,0.0349,0.00352,0.503,0.105,0.199,117.853,0hH154tuA2DSZT3DiWQL6N
0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,4kbj5MwxO1bq9wjT5g9HaA
0.581,0.963,11,-5.927,1,0.0388,0.0311,0.839,0.383,0.816,170.574,2jImrW8JHP3o4zIyjLRVMV
0.596,0.858,11,-8.354,0,0.0396,0.733,0.696,0.262,0.918,120.917,7ISi5OzA82lYfx6ls4kxkY
0.338,0.848,2,-4.15,1,0.0566,0.0601,0.00777,0.606,0.494,101.175,1KcAMSvVyxA5gqmrFlv1Uf
0.355,0.918,1,-4.36,1,0.0746,0.00119,0.0,0.0971,0.24,148.114,3n3Ppam7vgaVa1iaRUc9Lp
0.472,0.72,1,-9.966,1,0.036,0.0365,0.786,0.105,0.384,92.669,7vGiMj5OHWXDaeKxFfmAvQ
0.536,0.88,1,-2.733,1,0.047,0.0362,0.0,0.363,0.54,160.002,6AO1BottKVTrfm0SDRvwsY
0.368,0.968,2,-2.709,1,0.0737,0.00151,0.0,0.419,0.52,168.025,0QapunlwO9vnL5X6h4YF18
0.354,0.943,1,-2.682,1,0.0724,0.0112,0.0,0.28,0.623,198.83,0qIQGEfaBOsSVAAOJNqOjo
0.401,0.834,0,-5.986,1,0.0326,0.00048,3.19e-05,0.44,0.285,161.718,3TU0IwvQvnQuQVjz4CNOcT
0.885,0.477,6,-9.196,0,0.0664,0.000131,0.000664,0.336,0.691,130.078,4c0rkFPszqQTyC753tsCMU
0.79,0.895,5,-8.797,0,0.145,0.234,0.000706,0.71,0.564,127.182,0nhhq4M9oJH6SOj6h6PYEi
0.46,0.686,0,-5.948,0,0.0367,0.00146,0.0,0.375,0.252,148.054,6NMtzpDQBTOfJwMzgMX0zl
0.487,0.789,8,-3.69,1,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,7wBJfHzpfI3032CSD7CE2m
0.837,0.591,6,-6.553,1,0.045,0.00741,0.111,0.0446,0.75,119.951,7vF7QnQRuLRCVtAxElZhBf
0.346,0.598,0,-11.275,0,0.0301,1.19e-05,0.826,0.289,0.506,145.025,65IG72UZ7gjDvZE3YiAx0U
0.615,0.976,10,-4.881,1,0.04,0.00481,6.16e-05,0.14,0.74,136.019,1mXMsYz2wB0alu9dAjFEOQ
0.628,0.844,2,-7.445,1,0.0342,0.00143,0.0161,0.317,0.536,133.988,14bi0JVdvP42DY5BfDoKPj
0.615,0.883,7,-5.58,1,0.0311,0.0182,0.0767,0.342,0.566,141.029,3ut7NnZcI3F4OnuusIWTf5
0.807,0.645,7,-8.13,0,0.0496,0.0323,0.803,0.0829,0.79,120.007,2aK8Zo9ebhsj3lLOABv4wc
0.299,0.826,9,-8.988,0,0.0524,3.41e-05,0.138,0.853,0.532,122.071,1iRRkwKCAVhXtGhizlt2JB
0.372,0.247,4,-12.633,1,0.0336,0.896,0.00162,0.082,0.241,181.763,2HQY0sXTrBJCuxqJxbeMWB
0.417,0.872,2,-5.137,1,0.0594,1.63e-05,0.0,0.0857,0.479,164.902,1hwD9Z5SEDNZDVzxV12AZ9
0.46,0.972,4,-5.39,1,0.122,0.00366,1.11e-06,0.125,0.422,155.106,5y3Hen02smXkewnsBR6YRs
0.552,0.378,9,-10.517,0,0.0312,0.00459,0.879,0.102,0.105,71.972,2VXq56Puvybo2gQNxkERxu
0.479,0.855,0,-4.131,0,0.0327,0.0012,0.0574,0.23,0.228,162.023,2V1Y9Xw5fXt7v94xObfHFW
0.776,0.871,5,-11.108,0,0.0519,0.00294,0.0129,0.0598,0.57,103.249,3yO1OjqT59JyjHaQZcCYDX
0.545,0.67,9,-8.81,1,0.0496,0.009,0.000822,0.0451,0.481,151.553,5e9TFTbltYBg2xThimr0rU
0.723,0.49,9,-14.745,0,0.0296,0.111,0.0946,0.0923,0.795,129.012,05oETzWbd4SI33qK2gbJfR
0.549,0.416,9,-10.257,1,0.0348,0.343,0.0,0.0954,0.375,129.644,4CIuQvfDYLp8DzKdLg6Uip
0.597,0.771,5,-10.717,1,0.0394,0.0111,4.68e-06,0.0987,0.811,104.008,3q6KBsRwxFxXo6RWDUqK4C
0.468,0.734,6,-5.108,0,0.0337,0.00201,0.000926,0.3,0.769,122.342,0qEJ3whHtdY11skgNa2zmD
0.511,0.504,1,-12.279,0,0.0351,0.101,0.0011,0.128,0.666,82.91,5ScKMk0wIuSY56Xesg2KGo
0.534,0.591,2,-12.778,0,0.0581,0.0714,0.000275,0.112,0.881,119.869,59vexOqKWYNHQKczLqu2sl
0.428,0.489,1,-11.623,1,0.0479,0.252,0.636,0.141,0.9,74.88,3LmRaFHFiaVKdfw7qfW8P8
0.526,0.567,9,-12.174,0,0.0487,0.171,0.302,0.0874,0.183,148.465,5ZYjTwonyl7sZbsgfxTgSL
0.42,0.45,10,-9.934,1,0.0306,0.275,0.000335,0.113,0.318,145.45,2omeRL5Clxg3y8g2kv2enS
0.317,0.559,1,-9.959,1,0.0329,0.0018,0.839,0.427,0.287,150.553,5woS7TZJfgAfJ5oHmifYmX
0.511,0.363,4,-7.65,0,0.041,0.816,0.0317,0.084,0.169,144.892,7hDVYcQq6MxkdJGweuCtl9
0.54,0.847,11,-6.52,1,0.0297,0.303,0.272,0.109,0.62,148.936,3DpuYpzkvUWXbmzCm6pfzR
0.73,0.724,10,-6.727,0,0.0347,0.000468,0.537,0.0381,0.802,123.003,3rNzDSRvyb2JXuGJO4Ix5S
0.279,0.852,7,-7.838,1,0.0511,0.0119,0.076,0.0624,0.438,117.418,4qsAYBCJnu2OkTKUVbbOF1
0.581,0.869,0,-3.677,0,0.0646,0.00242,0.859,0.0868,0.368,109.986,6fjqKdkYCTJgAkRm7RcFUm
0.674,0.608,10,-9.998,0,0.0424,0.212,0.835,0.078,0.509,81.024,2Jhu4lQcNVxGV9W9cT3Wsh
